timestamp,city,aqi,pm25,pm10,o3,no2,so2,co,temperature,humidity,pressure,wind_speed,hour,day,month,day_of_week,is_weekend,week_of_year,aqi_change_rate,aqi_change_rate_pct,pm25_change_rate,temp_change_rate,aqi_lag_1,aqi_lag_2,aqi_lag_3,aqi_lag_24,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_24,temperature_lag_1,temperature_lag_2,temperature_lag_3,temperature_lag_24,aqi_rolling_mean_3,aqi_rolling_std_3,aqi_rolling_mean_6,aqi_rolling_std_6,aqi_rolling_mean_12,aqi_rolling_std_12,aqi_rolling_mean_24,aqi_rolling_std_24,pm25_rolling_mean_3,pm25_rolling_std_3,pm25_rolling_mean_6,pm25_rolling_std_6,pm25_rolling_mean_12,pm25_rolling_std_12,pm25_rolling_mean_24,pm25_rolling_std_24,temperature_rolling_mean_3,temperature_rolling_std_3,temperature_rolling_mean_6,temperature_rolling_std_6,temperature_rolling_mean_12,temperature_rolling_std_12,temperature_rolling_mean_24,temperature_rolling_std_24
2025-10-04 23:55:12.767027,karachi,194,194,291,47,13,13,0.41,29.5,20.0,1019.7,2.6,23,4,10,5,1,40,59.0,43.70370370370371,59.0,3.6000000000000014,135.0,140.0,216.0,0.0,135.0,140.0,216.0,0.0,25.9,32.6,33.8,0.0,156.33333333333334,32.715949219506555,175.0,34.36277055186325,172.1818181818182,28.42470116577545,172.1818181818182,28.42470116577545,156.33333333333334,32.715949219506555,175.0,34.36277055186325,172.1818181818182,28.42470116577545,172.1818181818182,28.42470116577545,29.333333333333332,3.3531080109852347,29.916666666666668,2.888194360957493,30.29090909090909,2.2429688118449373,30.29090909090909,2.2429688118449373
2025-10-05 00:55:12.767027,karachi,107,107,161,28,25,6,0.91,29.8,20.0,1018.5,2.0,0,5,10,6,1,40,-87.0,-44.845360824742265,-87.0,0.3000000000000007,194.0,135.0,140.0,0.0,194.0,135.0,140.0,0.0,29.5,25.9,32.6,0.0,145.33333333333334,44.4109596083369,166.0,44.37566900904143,166.75,32.99345665155717,166.75,32.99345665155717,145.33333333333334,44.4109596083369,166.0,44.37566900904143,166.75,32.99345665155717,166.75,32.99345665155717,28.400000000000002,2.170253441421079,29.96666666666667,2.882128842828971,30.25,2.1432770151420844,30.25,2.1432770151420844
2025-10-05 01:55:12.767027,karachi,129,129,194,43,30,9,1.22,29.6,20.0,1014.0,3.7,1,5,10,6,1,40,22.0,20.560747663551403,22.0,-0.1999999999999993,107.0,194.0,135.0,0.0,107.0,194.0,135.0,0.0,29.8,29.5,25.9,0.0,143.33333333333334,45.23641600893391,153.5,42.03213056698412,162.08333333333334,34.11866546823502,163.84615384615384,33.27873734044545,143.33333333333334,45.23641600893391,153.5,42.03213056698412,162.08333333333334,34.11866546823502,163.84615384615384,33.27873734044545,29.633333333333336,0.1527525231652274,30.2,2.7647784721384094,30.01666666666667,2.037749798779095,30.200000000000003,2.05993527406405
2025-10-05 02:55:12.767027,karachi,129,129,193,65,20,13,0.49,37.3,20.0,1008.7,3.7,2,5,10,6,1,40,0.0,0.0,0.0,7.699999999999996,129.0,107.0,194.0,0.0,129.0,107.0,194.0,0.0,29.6,29.8,29.5,0.0,121.66666666666667,12.701705922171737,139.0,29.209587467131417,159.5,35.43880769592977,161.35714285714286,33.301899097746414,121.66666666666667,12.701705922171737,139.0,29.209587467131417,159.5,35.43880769592977,161.35714285714286,33.301899097746414,32.233333333333334,4.389001405027488,30.78333333333333,3.837403636140804,30.566666666666663,2.9329889605015973,30.707142857142856,2.7418310237207106
2025-10-05 03:55:12.767027,karachi,110,110,165,34,15,10,0.78,29.5,20.0,1013.1,5.2,3,5,10,6,1,40,-19.0,-14.72868217054264,-19.0,-7.799999999999997,129.0,129.0,107.0,0.0,129.0,129.0,107.0,0.0,37.3,29.6,29.8,0.0,122.66666666666667,10.969655114602855,134.0,31.48332892182783,157.5,37.61890240533099,157.93333333333334,34.722299682453276,122.66666666666667,10.969655114602855,134.0,31.48332892182783,157.5,37.61890240533099,157.93333333333334,34.722299682453276,32.13333333333333,4.474743940532606,30.266666666666662,3.751621871493269,30.625,2.901449481019631,30.626666666666665,2.660415291605715
2025-10-05 04:55:12.767027,karachi,134,134,201,44,23,26,1.22,33.4,20.0,1013.1,8.4,4,5,10,6,1,40,24.0,21.818181818181827,24.0,3.8999999999999986,110.0,129.0,129.0,0.0,110.0,129.0,129.0,0.0,29.5,37.3,29.6,0.0,124.33333333333333,12.66227994214836,133.83333333333334,31.479623038827317,154.16666666666666,37.79570281811348,156.4375,34.0743671988197,124.33333333333333,12.66227994214836,133.83333333333334,31.479623038827317,154.16666666666666,37.79570281811348,156.4375,34.0743671988197,33.4,3.8999999999999897,31.516666666666666,3.217089782189278,30.808333333333334,3.008611378068364,30.8,2.662079387746854
2025-10-05 05:55:12.767027,karachi,80,80,120,26,26,19,1.61,30.0,20.0,1014.3,9.6,5,5,10,6,1,40,-54.0,-40.29850746268657,-54.0,-3.3999999999999986,134.0,110.0,129.0,0.0,134.0,110.0,129.0,0.0,33.4,29.5,37.3,0.0,108.0,27.05549851693735,114.83333333333333,20.331420675070103,144.91666666666666,41.37513160283016,151.94117647058823,37.84420462276108,108.0,27.05549851693735,114.83333333333333,20.331420675070103,144.91666666666666,41.37513160283016,151.94117647058823,37.84420462276108,30.96666666666667,2.1221058723195956,31.599999999999998,3.1603797240205154,30.758333333333336,3.0173613799095547,30.752941176470586,2.5848398516781512
2025-10-05 06:55:12.767027,karachi,174,174,261,53,35,18,0.6,28.6,20.0,1012.5,4.3,6,5,10,6,1,40,94.0,117.49999999999999,94.0,-1.3999999999999986,80.0,134.0,110.0,0.0,80.0,134.0,110.0,0.0,30.0,33.4,29.5,0.0,129.33333333333334,47.17343885422529,126.0,30.84801452281818,146.0,42.0,153.16666666666666,37.080595845203106,129.33333333333334,47.17343885422529,126.0,30.84801452281818,146.0,42.0,153.16666666666666,37.080595845203106,30.666666666666668,2.4684678108764793,31.399999999999995,3.3304654329387637,30.683333333333334,3.0623322464877623,30.633333333333333,2.5584922030252844
2025-10-05 07:55:12.767027,karachi,196,196,294,47,36,23,0.6,28.1,20.0,1010.4,5.4,7,5,10,6,1,40,22.0,12.643678160919535,22.0,-0.5,174.0,80.0,134.0,0.0,174.0,80.0,134.0,0.0,28.6,30.0,33.4,0.0,150.0,61.61168720299744,137.16666666666666,42.19202136265419,145.33333333333334,41.04838239163264,155.42105263157896,37.3516559047977,150.0,61.61168720299744,137.16666666666666,42.19202136265419,145.33333333333334,41.04838239163264,155.42105263157896,37.3516559047977,28.900000000000002,0.9848857801796262,31.150000000000002,3.542174473399071,30.675,3.0698312064938733,30.5,2.55342906696074
2025-10-05 08:55:12.767027,karachi,171,171,257,49,28,21,0.56,31.8,20.0,1017.8,2.5,8,5,10,6,1,40,-25.0,-12.755102040816324,-25.0,3.6999999999999993,196.0,174.0,80.0,0.0,196.0,174.0,80.0,0.0,28.1,28.6,30.0,0.0,180.33333333333334,13.650396819628783,144.16666666666666,44.010983477612356,141.58333333333334,35.71467315807158,156.2,36.52194725885994,180.33333333333334,13.650396819628783,144.16666666666666,44.010983477612356,141.58333333333334,35.71467315807158,156.2,36.52194725885994,29.5,2.0074859899884765,30.233333333333334,2.014613279680906,30.508333333333336,2.936125564980716,30.564999999999998,2.502267392838574
2025-10-05 09:55:12.767027,karachi,179,179,269,35,22,6,1.55,31.5,20.0,1020.3,4.7,9,5,10,6,1,40,8.0,4.678362573099415,8.0,-0.3000000000000007,171.0,196.0,174.0,0.0,171.0,196.0,174.0,0.0,31.8,28.1,28.6,0.0,182.0,12.767145334803635,155.66666666666666,42.2784421031176,144.83333333333334,37.29692488745695,157.28571428571428,35.943209173838184,182.0,12.767145334803635,155.66666666666666,42.2784421031176,144.83333333333334,37.29692488745695,157.28571428571428,35.943209173838184,30.46666666666667,2.055075018906442,30.566666666666663,2.0343713197611346,30.416666666666668,2.881550508551486,30.609523809523807,2.4474281934113526
2025-10-05 10:55:12.767027,karachi,181,181,271,60,33,22,0.8,28.7,20.0,1017.1,2.1,10,5,10,6,1,40,2.0,1.1173184357541999,2.0,-2.8000000000000007,179.0,171.0,196.0,0.0,179.0,171.0,196.0,0.0,31.5,31.8,28.1,0.0,177.0,5.291502622129012,163.5,41.81267750336015,148.66666666666666,38.537663592277035,158.36363636363637,35.439479538456965,177.0,5.291502622129012,163.5,41.81267750336015,148.66666666666666,38.537663592277035,158.36363636363637,35.439479538456965,30.666666666666668,1.7097758137642813,29.783333333333335,1.5791347841988208,30.650000000000002,2.5801691276489467,30.522727272727273,2.4228931580676956
2025-10-05 11:55:12.767027,karachi,143,143,215,29,20,6,1.89,28.2,20.0,1015.3,6.2,11,5,10,6,1,40,-38.0,-20.994475138121548,-38.0,-0.5,181.0,179.0,171.0,0.0,181.0,179.0,171.0,0.0,28.7,31.5,31.8,0.0,167.66666666666666,21.385353243127206,174.0,17.481418706729695,144.41666666666666,35.798573697675145,157.69565217391303,34.772552894238416,167.66666666666666,21.385353243127206,174.0,17.481418706729695,144.41666666666666,35.798573697675145,157.69565217391303,34.772552894238416,29.46666666666667,1.7785762095938842,29.483333333333334,1.6963686706216476,30.541666666666668,2.658932914239139,30.421739130434784,2.4162248017289523
2025-10-05 12:55:12.767027,karachi,168,168,252,50,41,23,1.71,27.9,20.0,1016.7,0.2,12,5,10,6,1,40,25.0,17.48251748251748,25.0,-0.3000000000000007,143.0,181.0,179.0,0.0,143.0,181.0,179.0,0.0,28.2,28.7,31.5,0.0,164.0,19.31320791582791,173.0,17.65219533089295,149.5,34.30213351435103,158.125,34.07321082099798,164.0,19.31320791582791,173.0,17.65219533089295,149.5,34.30213351435103,158.125,34.07321082099798,28.266666666666666,0.4041451884327974,29.36666666666667,1.7907168024751028,30.38333333333333,2.761696887236124,30.316666666666666,2.418527519446251
2025-10-05 13:55:12.767027,karachi,189,189,283,68,42,27,0.92,24.2,20.0,1010.3,0.0,13,5,10,6,1,40,21.0,12.5,21.0,-3.6999999999999993,168.0,143.0,181.0,185.0,168.0,143.0,181.0,185.0,27.9,28.2,28.7,32.4,166.66666666666666,23.028967265887793,171.83333333333334,15.98019607722839,154.5,35.397740040855716,158.29166666666666,34.21985079461623,166.66666666666666,23.028967265887793,171.83333333333334,15.98019607722839,154.5,35.397740040855716,158.29166666666666,34.21985079461623,26.766666666666666,2.2278539748676143,28.716666666666665,2.778068873636263,29.933333333333334,3.290297950955293,29.974999999999998,2.676832976225579
2025-10-05 14:55:12.767027,karachi,142,142,213,41,28,28,1.11,32.0,20.0,1004.7,5.5,14,5,10,6,1,40,-47.0,-24.86772486772487,-47.0,7.800000000000001,189.0,168.0,143.0,160.0,189.0,168.0,143.0,160.0,24.2,27.9,28.2,30.7,166.33333333333334,23.544284515213704,167.0,20.1295802241378,155.58333333333334,34.73917969757786,157.54166666666666,34.37767117421304,166.33333333333334,23.544284515213704,167.0,20.1295802241378,155.58333333333334,34.73917969757786,157.54166666666666,34.37767117421304,28.03333333333333,3.901709027251186,28.75,2.823295946230219,29.49166666666667,2.4633526058211923,30.029166666666665,2.7051447227485794
2025-10-05 15:55:12.767027,karachi,208,208,312,65,15,19,1.3,30.9,20.0,1018.4,3.7,15,5,10,6,1,40,66.0,46.47887323943662,66.0,-1.1000000000000014,142.0,189.0,168.0,134.0,142.0,189.0,168.0,134.0,32.0,24.2,27.9,28.8,179.66666666666666,33.97548135543236,171.83333333333334,26.16422493915433,163.75,34.56778584436409,160.625,35.47542014948672,179.66666666666666,33.97548135543236,171.83333333333334,26.16422493915433,163.75,34.56778584436409,160.625,35.47542014948672,29.03333333333333,4.22176898152106,28.650000000000002,2.7149585632197013,29.608333333333334,2.496709956334657,30.116666666666664,2.697610321984137
2025-10-05 16:55:12.767027,karachi,106,106,160,21,31,8,1.63,31.8,20.0,1010.7,6.2,16,5,10,6,1,40,-102.0,-49.03846153846154,-102.0,0.9000000000000021,208.0,142.0,189.0,174.0,208.0,142.0,189.0,174.0,30.9,32.0,24.2,31.2,152.0,51.730068625510235,159.33333333333334,36.702406823894634,161.41666666666666,37.57285851475367,157.79166666666666,37.04166768556103,152.0,51.730068625510235,159.33333333333334,36.702406823894634,161.41666666666666,37.57285851475367,157.79166666666666,37.04166768556103,31.566666666666666,0.5859465277081972,29.166666666666668,3.0057722246814804,29.474999999999998,2.311679829985899,30.141666666666666,2.7108344081492315
2025-10-05 17:55:12.767027,karachi,144,144,216,26,17,28,1.87,28.2,20.0,1020.2,3.4,17,5,10,6,1,40,38.0,35.849056603773576,38.0,-3.6000000000000014,106.0,208.0,142.0,191.0,106.0,208.0,142.0,191.0,31.8,30.9,32.0,30.6,152.66666666666666,51.5493291259288,159.5,36.615570458481194,166.75,28.384134492865748,155.83333333333334,36.44730164362581,152.66666666666666,51.5493291259288,159.5,36.615570458481194,166.75,28.384134492865748,155.83333333333334,36.44730164362581,30.3,1.8734993995195202,29.166666666666668,3.0057722246814804,29.325,2.3328192074280967,30.041666666666668,2.7373291753993985
2025-10-05 18:55:12.767027,karachi,207,207,310,69,40,29,1.88,30.2,20.0,1015.5,3.9,18,5,10,6,1,40,63.0,43.75,63.0,2.0,144.0,106.0,208.0,161.0,144.0,106.0,208.0,161.0,28.2,31.8,30.9,29.5,152.33333333333334,51.01307022061437,166.0,41.554783118192304,169.5,30.6579368338623,157.75,37.91093681821622,152.33333333333334,51.01307022061437,166.0,41.554783118192304,169.5,30.6579368338623,157.75,37.91093681821622,30.066666666666666,1.803699901129161,29.549999999999997,2.958208917571575,29.458333333333332,2.33333874458247,30.07083333333333,2.7350350393855405
2025-10-05 19:55:12.767027,karachi,208,208,312,60,32,23,0.4,30.6,20.0,1017.7,6.1,19,5,10,6,1,40,1.0,0.48309178743961567,1.0,0.40000000000000213,207.0,144.0,106.0,204.0,207.0,144.0,106.0,204.0,30.2,28.2,31.8,28.2,186.33333333333334,36.66515148384545,169.16666666666666,44.29183521448018,170.5,31.776206078247803,157.91666666666666,38.13125691113772,186.33333333333334,36.66515148384545,169.16666666666666,44.29183521448018,170.5,31.776206078247803,157.91666666666666,38.13125691113772,29.666666666666668,1.2858201014657364,30.61666666666667,1.371738556236815,29.666666666666668,2.3125481157975476,30.170833333333334,2.7073939284961783
2025-10-05 20:55:12.767027,karachi,191,191,286,55,37,21,1.65,33.2,20.0,1024.0,8.2,20,5,10,6,1,40,-17.0,-8.173076923076927,-17.0,2.6000000000000014,208.0,207.0,144.0,216.0,208.0,207.0,144.0,216.0,30.6,30.2,28.2,33.8,202.0,9.539392014169533,177.33333333333334,42.77226515706954,172.16666666666666,32.324584883317335,156.875,36.793563354856325,202.0,9.539392014169533,177.33333333333334,42.77226515706954,172.16666666666666,32.324584883317335,156.875,36.793563354856325,31.333333333333332,1.6289055630494045,30.816666666666666,1.6690316553818463,29.78333333333333,2.460537019482216,30.145833333333332,2.6750016930781584
2025-10-05 21:55:12.767027,karachi,165,165,247,51,42,15,1.26,32.4,20.0,1016.7,3.6,21,5,10,6,1,40,-26.0,-13.612565445026181,-26.0,-0.8000000000000043,191.0,208.0,207.0,140.0,191.0,208.0,207.0,140.0,33.2,30.6,30.2,32.6,188.0,21.656407827707717,170.16666666666666,40.1268820950079,171.0,32.30817515456702,157.91666666666666,36.64864511009646,188.0,21.656407827707717,170.16666666666666,40.1268820950079,171.0,32.30817515456702,157.91666666666666,36.64864511009646,32.06666666666666,1.331665623695854,31.066666666666666,1.7918333255821166,29.85833333333333,2.5303461255629665,30.137500000000003,2.667324420691527
2025-10-05 22:55:12.767027,karachi,157,157,236,39,33,13,1.37,31.2,20.0,1014.7,9.9,22,5,10,6,1,40,-8.0,-4.848484848484846,-8.0,-1.1999999999999993,165.0,191.0,208.0,135.0,165.0,191.0,208.0,135.0,32.4,33.2,30.6,25.9,171.0,17.77638883463113,178.66666666666666,27.104735133674797,169.0,32.37563618188557,158.83333333333334,36.324224360092245,171.0,17.77638883463113,178.66666666666666,27.104735133674797,169.0,32.37563618188557,158.83333333333334,36.324224360092245,32.266666666666666,1.0066445913693982,30.966666666666665,1.759166469287846,30.066666666666666,2.529223140999959,30.35833333333333,2.5163667159767003
2025-10-05 23:55:12.767027,karachi,162,162,244,76,44,18,0.89,32.2,20.0,1018.8,11.0,23,5,10,6,1,40,5.0,3.1847133757961776,5.0,1.0000000000000036,157.0,165.0,191.0,194.0,157.0,165.0,191.0,194.0,31.2,32.4,33.2,29.5,161.33333333333334,4.041451884327055,181.66666666666666,23.217809256401964,170.58333333333334,31.439576487239286,157.5,35.55644624488248,161.33333333333334,4.041451884327055,181.66666666666666,23.217809256401964,170.58333333333334,31.439576487239286,157.5,35.55644624488248,31.933333333333334,0.642910050732811,31.633333333333336,1.1552777443830013,30.400000000000002,2.5244261274054494,30.47083333333333,2.536598058452488
2025-10-06 00:55:12.767027,karachi,88,88,133,63,27,24,0.34,28.5,20.0,1015.4,12.0,0,6,10,0,0,41,-74.0,-45.67901234567901,-74.0,-3.700000000000003,162.0,157.0,165.0,107.0,162.0,157.0,165.0,107.0,32.2,31.2,32.4,29.8,135.66666666666666,41.356176483487054,161.83333333333334,41.15053665101668,163.91666666666666,39.4886826901843,156.70833333333334,36.915272162623694,135.66666666666666,41.356176483487054,161.83333333333334,41.15053665101668,163.91666666666666,39.4886826901843,156.70833333333334,36.915272162623694,30.633333333333336,1.9139836293274017,31.350000000000005,1.6706286242010835,30.450000000000003,2.4758836806279896,30.416666666666668,2.5652640624592493
2025-10-06 01:55:12.767027,karachi,118,118,177,73,29,15,1.54,31.4,20.0,1004.1,0.0,1,6,10,0,0,41,30.0,34.09090909090908,30.0,2.8999999999999986,88.0,162.0,157.0,129.0,88.0,162.0,157.0,129.0,28.5,32.2,31.2,29.6,122.66666666666667,37.22006627255419,146.83333333333334,37.16674140500709,158.0,40.689511715383915,156.25,37.34009384958281,122.66666666666667,37.22006627255419,146.83333333333334,37.16674140500709,158.0,40.689511715383915,156.25,37.34009384958281,30.7,1.9467922333931675,31.48333333333333,1.6302351568613265,31.049999999999997,1.5060484116328465,30.491666666666664,2.5666619612228665
2025-10-06 02:55:12.767027,karachi,110,110,165,33,23,11,0.84,30.7,20.0,1013.3,6.6,2,6,10,0,0,41,-8.0,-6.779661016949157,-8.0,-0.6999999999999993,118.0,88.0,162.0,129.0,118.0,88.0,162.0,129.0,31.4,28.5,32.2,37.3,105.33333333333333,15.53490693030776,133.33333333333334,32.30892549539012,155.33333333333334,42.82593380255249,155.45833333333334,38.13588879904012,105.33333333333333,15.53490693030776,133.33333333333334,32.30892549539012,155.33333333333334,42.82593380255249,155.45833333333334,38.13588879904012,30.2,1.513274595042143,31.066666666666666,1.4080719678577038,30.941666666666663,1.4779951613485405,30.21666666666667,2.120226949843007
2025-10-06 03:55:12.767027,karachi,112,112,169,77,46,25,1.35,27.7,20.0,1021.0,0.0,3,6,10,0,0,41,2.0,1.8181818181818077,2.0,-3.0,110.0,118.0,88.0,110.0,110.0,118.0,88.0,110.0,30.7,31.4,28.5,29.5,113.33333333333333,4.16333199893125,124.5,28.994827124851145,147.33333333333334,41.02179760551556,155.54166666666666,38.03428563885446,113.33333333333333,4.16333199893125,124.5,28.994827124851145,147.33333333333334,41.02179760551556,155.54166666666666,38.03428563885446,29.933333333333326,1.9655363983740683,30.28333333333333,1.776982460990165,30.675,1.7498701250508435,30.141666666666666,2.1777364927566554
2025-10-06 04:55:12.767027,karachi,70,70,106,51,29,25,0.99,28.6,20.0,1008.8,0.9,4,6,10,0,0,41,-42.0,-37.5,-42.0,0.9000000000000021,112.0,110.0,118.0,134.0,112.0,110.0,118.0,134.0,27.7,30.7,31.4,33.4,97.33333333333333,23.692474191888934,110.0,31.164081889252003,144.33333333333334,45.40190891728383,152.875,41.67922274581967,97.33333333333333,23.692474191888934,110.0,31.164081889252003,144.33333333333334,45.40190891728383,152.875,41.67922274581967,29.0,1.5394804318340625,29.849999999999998,1.825102736834284,30.40833333333333,1.8057777641042463,29.941666666666666,2.0838752918262777
2025-10-06 05:55:12.767027,karachi,96,96,144,48,27,14,0.34,33.0,21.2,1021.6,7.8,5,6,10,0,0,41,26.0,37.142857142857146,26.0,4.399999999999999,70.0,112.0,110.0,80.0,70.0,112.0,110.0,80.0,28.6,27.7,30.7,30.0,92.66666666666667,21.197484127445943,99.0,18.011107683871238,140.33333333333334,47.49992025511652,153.54166666666666,40.5762611758956,92.66666666666667,21.197484127445943,99.0,18.011107683871238,140.33333333333334,47.49992025511652,153.54166666666666,40.5762611758956,29.766666666666662,2.8360771028540994,29.98333333333333,2.0468675254316433,30.808333333333334,1.8037629018417598,30.066666666666666,2.17548928362987
