timestamp,city,aqi,pm25,pm10,o3,no2,so2,co,temperature,humidity,pressure,wind_speed,hour,day,month,day_of_week,is_weekend,week_of_year,aqi_change_rate,aqi_change_rate_pct,pm25_change_rate,temp_change_rate,aqi_lag_1,aqi_lag_2,aqi_lag_3,aqi_lag_24,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_24,temperature_lag_1,temperature_lag_2,temperature_lag_3,temperature_lag_24,aqi_rolling_mean_3,aqi_rolling_std_3,aqi_rolling_mean_6,aqi_rolling_std_6,aqi_rolling_mean_12,aqi_rolling_std_12,aqi_rolling_mean_24,aqi_rolling_std_24,pm25_rolling_mean_3,pm25_rolling_std_3,pm25_rolling_mean_6,pm25_rolling_std_6,pm25_rolling_mean_12,pm25_rolling_std_12,pm25_rolling_mean_24,pm25_rolling_std_24,temperature_rolling_mean_3,temperature_rolling_std_3,temperature_rolling_mean_6,temperature_rolling_std_6,temperature_rolling_mean_12,temperature_rolling_std_12,temperature_rolling_mean_24,temperature_rolling_std_24,target_aqi_24h,target_aqi_48h,target_aqi_72h
2025-08-19 01:22:07.966479,karachi,75,16,24,33,26,5,1.97,26.0,30.3,1016.5,9.0,1,19,8,1,0,34,26.0,53.06122448979591,6.0,-8.600000000000001,49.0,93.0,86.0,0.0,10.0,20.0,18.0,0.0,34.6,28.7,28.9,0.0,72.33333333333333,22.12088003071608,83.66666666666667,20.45156880698072,94.81818181818181,23.549174855260564,94.81818181818181,23.549174855260564,15.333333333333334,5.033222956847167,17.833333333333332,4.6654760385909935,20.363636363636363,5.296654175472046,20.363636363636363,5.296654175472046,29.76666666666667,4.398105652816147,30.51666666666667,4.161450067784869,30.954545454545453,3.7291724648676787,30.954545454545453,3.7291724648676787,55.0,94.0,81.0
2025-08-19 02:22:07.966479,karachi,70,15,23,68,22,23,1.32,30.5,20.0,1010.6,1.9,2,19,8,1,0,34,-5.0,-6.666666666666665,-1.0,4.5,75.0,49.0,93.0,0.0,16.0,10.0,20.0,0.0,26.0,34.6,28.7,0.0,64.66666666666667,13.79613472438325,77.0,16.23576299408193,92.75,23.568565351486136,92.75,23.568565351486136,13.666666666666666,3.2145502536643202,16.333333333333332,3.6147844564602623,19.916666666666668,5.28218848125615,19.916666666666668,5.28218848125615,30.366666666666664,4.301550108197432,30.900000000000006,4.008490987890582,30.916666666666668,3.5580467913866696,30.916666666666668,3.5580467913866696,70.0,68.0,64.0
2025-08-19 03:22:07.966479,karachi,65,14,21,39,39,15,1.67,29.3,20.0,1017.1,9.5,3,19,8,1,0,34,-5.0,-7.14285714285714,-1.0,-1.1999999999999993,70.0,75.0,49.0,0.0,15.0,16.0,10.0,0.0,30.5,26.0,34.6,0.0,70.0,5.000000000000008,73.0,15.63329779669025,91.91666666666667,24.41481790498003,90.61538461538461,23.841624880093153,15.0,1.0000000000000062,15.5,3.4496376621320755,19.75,5.446016058467961,19.46153846153846,5.31688167718925,28.600000000000005,2.3302360395462136,29.666666666666668,2.8331372481167727,30.724999999999998,3.579772720058179,30.792307692307695,3.4359524488515896,62.0,58.0,76.0
2025-08-19 04:22:07.966479,karachi,61,13,20,34,42,21,1.94,28.0,25.5,1014.3,10.7,4,19,8,1,0,34,-4.0,-6.153846153846154,-1.0,-1.3000000000000007,65.0,70.0,75.0,0.0,14.0,15.0,16.0,0.0,29.3,30.5,26.0,0.0,65.33333333333333,4.509249752822876,68.83333333333333,14.784000360750365,86.83333333333333,23.92728884590044,88.5,24.235225475455223,14.0,1.0000000000000062,14.666666666666666,3.326659986633248,18.666666666666668,5.382350506024015,19.0,5.392302205637503,29.26666666666667,1.250333288900742,29.516666666666666,2.904766198279421,30.933333333333334,3.310680603834515,30.592857142857145,3.3844586627052253,91.0,66.0,72.0
2025-08-19 05:22:07.966479,karachi,79,17,26,41,21,12,1.32,29.7,25.4,1013.0,8.2,5,19,8,1,0,34,18.0,29.508196721311485,4.0,1.6999999999999993,61.0,65.0,70.0,0.0,13.0,14.0,15.0,0.0,28.0,29.3,30.5,0.0,68.33333333333333,9.451631252505218,66.5,10.765686229869432,85.08333333333333,23.64302062432853,87.86666666666666,23.48211071879025,14.666666666666666,2.0816659994661357,14.166666666666666,2.4832774042919015,18.25,5.293649711940456,18.866666666666667,5.221749387577565,29.0,0.8888194417315668,29.683333333333337,2.877093440725671,30.516666666666666,3.1015636330239906,30.533333333333335,3.2694837221683506,68.0,78.0,77.0
2025-08-19 06:22:07.966479,karachi,99,21,32,21,19,12,1.24,27.3,42.1,1008.9,4.8,6,19,8,1,0,34,20.0,25.31645569620253,4.0,-2.3999999999999986,79.0,61.0,65.0,0.0,17.0,13.0,14.0,0.0,29.7,28.0,29.3,0.0,79.66666666666667,19.008769905844357,74.83333333333333,13.511723304844084,83.66666666666667,22.079745277406428,88.5625,22.855980253170795,17.0,4.000000000000002,16.0,2.828427124746199,17.916666666666668,4.944387696871039,19.0,5.072803301265814,28.33333333333334,1.2342339054382487,28.466666666666665,1.6741166825125047,30.025000000000002,3.105164320055455,30.33125,3.2604128061744984,89.0,94.0,95.0
2025-08-19 07:22:07.966479,karachi,116,25,38,38,44,16,1.79,29.1,42.9,1008.8,12.8,7,19,8,1,0,34,17.0,17.17171717171717,4.0,1.8000000000000007,99.0,79.0,61.0,0.0,21.0,17.0,13.0,0.0,27.3,29.7,28.0,0.0,98.0,18.520259177452182,81.66666666666667,21.574676513604246,82.66666666666667,20.06957594937867,90.17647058823529,23.109076393588428,21.0,4.000000000000002,17.5,4.636809247747857,17.666666666666668,4.438126822992973,19.352941176470587,5.122757759139459,28.700000000000003,1.2489995996796863,28.983333333333334,1.1600287352762761,29.75,3.0206862555627083,30.258823529411764,3.1709735933009227,125.0,122.0,110.0
2025-08-19 08:22:07.966479,karachi,81,17,26,65,44,21,1.29,27.4,36.0,1010.9,1.7,8,19,8,1,0,34,-35.0,-30.17241379310345,-8.0,-1.7000000000000028,116.0,99.0,79.0,0.0,25.0,21.0,17.0,0.0,29.1,27.3,29.7,0.0,98.66666666666667,17.50238079043348,83.5,20.839865642561133,80.25,18.131464364468744,89.66666666666667,22.523190663115624,21.0,4.000000000000002,17.833333333333332,4.490731195102499,17.083333333333332,3.9648073054937956,19.22222222222222,5.000653552058213,27.933333333333337,1.0115993936995793,28.466666666666665,1.0327955589886477,29.683333333333334,3.06648550189518,30.100000000000005,3.149229597667266,127.0,104.0,151.0
2025-08-19 09:22:07.966479,karachi,120,26,39,48,31,25,0.92,28.8,25.5,1009.3,2.3,9,19,8,1,0,34,39.0,48.14814814814814,9.0,1.4000000000000021,81.0,116.0,99.0,0.0,17.0,25.0,21.0,0.0,27.4,29.1,27.3,0.0,105.66666666666667,21.455380055672176,92.66666666666667,23.053560824017328,82.83333333333333,21.404474185354687,91.26315789473684,22.96819565607857,22.666666666666668,4.932882862316248,19.833333333333332,5.0760877323650275,17.666666666666668,4.7161874689651855,19.57894736842105,5.1024589875175135,28.433333333333337,0.9073771725877596,28.383333333333336,0.9703951085339784,29.025000000000002,2.1273649941140365,30.031578947368423,3.074998217086917,140.0,113.0,131.0
2025-08-19 10:22:07.966479,karachi,107,23,35,42,43,14,0.76,34.7,29.7,1017.9,3.1,10,19,8,1,0,34,-13.0,-10.833333333333329,-3.0,5.900000000000002,120.0,81.0,116.0,0.0,26.0,17.0,25.0,0.0,28.8,27.4,29.1,0.0,102.66666666666667,19.857828011475355,100.33333333333333,17.36279547384771,84.58333333333333,22.516492272164072,92.05,22.630847601402266,22.0,4.582575694955842,21.5,3.8858718455450973,18.083333333333332,4.962739956796837,19.75,5.024937810560445,30.3,3.8742741255621076,29.5,2.7195587877448104,29.508333333333336,2.6827592082959977,30.265000000000004,3.1698040782888843,101.0,99.0,70.0
2025-08-19 11:22:07.966479,karachi,87,19,28,68,35,5,1.53,30.9,20.7,1011.3,9.4,11,19,8,1,0,34,-20.0,-18.691588785046733,-4.0,-3.8000000000000043,107.0,120.0,81.0,0.0,23.0,26.0,17.0,0.0,34.7,28.8,27.4,0.0,104.66666666666667,16.62327685305564,101.66666666666667,15.616230872610283,84.08333333333333,22.37879813708963,91.80952380952381,22.08533234438424,22.666666666666668,3.5118845842842483,21.833333333333332,3.488074922742734,18.0,4.935953440181175,19.714285714285715,4.900437298271013,31.46666666666667,2.9905406423142553,29.700000000000003,2.780647406630338,29.691666666666663,2.6976280265627737,30.295238095238098,3.0926487337678994,103.0,120.0,112.0
2025-08-19 12:22:07.966479,karachi,103,22,33,35,32,20,1.83,26.4,20.0,1010.4,6.3,12,19,8,1,0,34,16.0,18.39080459770115,3.0,-4.5,87.0,107.0,120.0,0.0,19.0,23.0,26.0,0.0,30.9,34.7,28.8,0.0,99.0,10.583005244258443,102.33333333333333,15.564917817536543,88.58333333333333,19.98389503090078,92.31818181818181,21.68472440976073,21.333333333333332,2.0816659994661366,22.0,3.4641016151377637,19.0,4.348458452036874,19.818181818181817,4.807101528803517,30.666666666666668,4.154916766113777,29.55,2.9548265600539105,29.008333333333336,2.358527403943299,30.11818181818182,3.130287734170982,95.0,95.0,113.0
2025-08-19 13:22:07.966479,karachi,107,23,35,37,49,6,0.88,33.5,20.0,1015.9,5.2,13,19,8,1,0,34,4.0,3.8834951456310662,1.0,7.100000000000001,103.0,87.0,107.0,0.0,22.0,19.0,23.0,0.0,26.4,30.9,34.7,0.0,99.0,10.583005244258443,100.83333333333333,14.372427306014336,91.25,20.14098038599639,92.95652173913044,21.40619761757533,21.333333333333332,2.0816659994661366,21.666666666666668,3.204163957519454,19.583333333333332,4.378840305862094,19.956521739130434,4.743208166991516,30.26666666666667,3.592121007612821,30.283333333333335,3.341506646210164,29.633333333333336,2.4794916390015884,30.26521739130435,3.1385591215849025,110.0,105.0,99.0
2025-08-19 14:22:07.966479,karachi,90,19,29,28,46,5,1.14,30.9,20.0,1008.8,6.9,14,19,8,1,0,34,-17.0,-15.887850467289722,-4.0,-2.6000000000000014,107.0,103.0,87.0,0.0,23.0,22.0,19.0,0.0,33.5,26.4,30.9,0.0,100.0,8.888194417315686,102.33333333333333,12.192894105447914,92.91666666666667,19.018929963846478,92.83333333333333,20.944370763206678,21.333333333333332,2.0816659994661366,22.0,2.6832815729997597,19.916666666666668,4.144181755695862,19.916666666666668,4.643056214875365,30.26666666666667,3.592121007612821,30.866666666666664,3.028310860309208,29.666666666666668,2.494843166261643,30.291666666666668,3.0723049931630313,118.0,102.0,108.0
2025-08-19 15:22:07.966479,karachi,95,20,31,38,20,11,1.82,27.5,24.6,1013.2,7.5,15,19,8,1,0,34,5.0,5.555555555555558,1.0,-3.3999999999999986,90.0,107.0,103.0,75.0,19.0,23.0,22.0,16.0,30.9,33.5,26.4,31.6,97.33333333333333,8.736894948054196,98.16666666666667,8.727351641057354,95.41666666666667,16.865555718593154,93.66666666666667,20.59900096071919,20.666666666666668,2.0816659994661366,21.0,1.8973665961010446,20.416666666666668,3.7040109300185637,20.083333333333332,4.567528745457406,30.633333333333336,3.008875759039138,30.649999999999995,3.244533864825583,29.516666666666666,2.571816949987386,30.120833333333334,3.110148768518773,99.0,72.0,89.0
2025-08-19 16:22:07.966479,karachi,120,26,39,76,20,13,0.35,30.3,31.4,1016.0,12.4,16,19,8,1,0,34,25.0,26.315789473684205,6.0,2.8000000000000007,95.0,90.0,107.0,122.0,20.0,19.0,23.0,26.0,27.5,30.9,33.5,25.5,101.66666666666667,16.07275126832165,100.33333333333333,12.258330500792777,100.33333333333333,14.329456840136473,93.58333333333333,20.483114289933862,21.666666666666668,3.785938897200184,21.5,2.738612787525842,21.5,3.2051095570553096,20.083333333333332,4.567528745457406,29.566666666666666,1.8147543451754946,29.916666666666668,2.574037036770586,29.708333333333332,2.533936331744215,30.320833333333336,2.9503101040644744,84.0,115.0,112.0
2025-08-19 17:22:07.966479,karachi,79,17,26,24,41,10,1.44,30.8,20.0,1013.8,0.0,17,19,8,1,0,34,-41.0,-34.166666666666664,-9.0,0.5,120.0,95.0,90.0,100.0,26.0,20.0,19.0,22.0,30.3,27.5,30.9,34.7,98.0,20.663978319771868,99.0,14.26884718538957,100.33333333333333,14.329456840136473,92.70833333333333,20.644989215549252,21.0,4.582575694955842,21.166666666666668,3.188521078284842,21.5,3.2051095570553096,19.875,4.590278006168367,29.533333333333335,1.7785762095938817,29.900000000000002,2.5667099563448987,29.8,2.5534290669607396,30.158333333333335,2.802315295339329,99.0,103.0,96.0
2025-08-19 18:22:07.966479,karachi,120,26,39,49,29,10,1.28,32.8,28.4,1008.7,10.3,18,19,8,1,0,34,41.0,51.8987341772152,9.0,1.9999999999999964,79.0,120.0,95.0,116.0,17.0,26.0,20.0,25.0,30.8,30.3,27.5,33.2,106.33333333333333,23.6713610367747,101.83333333333333,16.702295251451712,102.08333333333333,15.39455826720679,92.875,20.856262744129737,23.0,5.196152422706633,21.833333333333332,3.7638632635454137,21.916666666666668,3.4498572653828967,19.916666666666668,4.643056214875365,31.3,1.3228756555322998,30.966666666666665,2.1106081272151584,30.258333333333336,2.557505294878844,30.141666666666666,2.784571884457311,110.0,78.0,121.0
2025-08-19 19:22:07.966479,karachi,127,27,41,31,44,28,1.56,31.1,20.0,1012.0,3.4,19,19,8,1,0,34,7.0,5.833333333333335,1.0,-1.6999999999999957,120.0,79.0,120.0,128.0,26.0,17.0,26.0,28.0,32.8,30.8,30.3,32.4,108.66666666666667,25.929391302792585,105.16666666666667,19.671468340382383,103.0,16.5803827129862,92.83333333333333,20.783912396196097,23.333333333333332,5.507570547286103,22.5,4.324349662087938,22.083333333333332,3.6545944516540563,19.875,4.571295126157879,31.566666666666674,1.0785793124909027,30.566666666666663,1.7270398567105172,30.424999999999997,2.5402666288117346,30.087500000000002,2.7511756380326475,111.0,120.0,138.0
2025-08-19 20:22:07.966479,karachi,100,21,32,40,33,22,0.36,28.6,32.1,1015.0,8.2,20,19,8,1,0,34,-27.0,-21.259842519685034,-6.0,-2.5,127.0,120.0,79.0,110.0,27.0,26.0,17.0,24.0,31.1,32.8,30.8,28.2,115.66666666666667,14.011899704655905,106.83333333333333,18.519359240175305,104.58333333333333,15.132495638275435,92.41666666666667,20.523404808353227,24.666666666666668,3.2145502536643216,22.833333333333332,4.070217029430585,22.416666666666668,3.3154825052206576,19.75,4.493957295515061,30.833333333333332,2.112660250332112,30.183333333333337,1.8861777929629775,30.525000000000002,2.4316567491022516,30.104166666666668,2.7404346159063833,145.0,92.0,117.0
2025-08-19 21:22:07.966479,karachi,60,13,19,60,35,22,0.79,30.6,26.7,1012.8,7.3,21,19,8,1,0,34,-40.0,-40.0,-8.0,2.0,100.0,127.0,120.0,89.0,21.0,27.0,26.0,19.0,28.6,31.1,32.8,36.7,95.66666666666667,33.70954365359067,101.0,26.698314553544385,99.58333333333333,18.995015295087462,91.20833333333333,21.56079204535836,20.333333333333332,7.023769168568494,21.666666666666668,5.715476066494087,21.333333333333332,4.075053448245877,19.5,4.699676214564056,30.100000000000005,1.3228756555323014,30.700000000000003,1.353513945255095,30.675,2.370318352228045,29.849999999999998,2.358333973472539,110.0,100.0,80.0
2025-08-19 22:22:07.966479,karachi,94,20,31,21,24,7,1.51,28.4,20.0,1014.9,5.3,22,19,8,1,0,34,34.0,56.666666666666664,7.0,-2.200000000000003,60.0,100.0,127.0,86.0,13.0,21.0,27.0,18.0,30.6,28.6,31.1,28.9,84.66666666666667,21.57158624981794,96.66666666666667,25.057267741449124,98.5,18.90406401712703,91.54166666666667,21.538598651817114,18.0,4.358898943540674,20.666666666666668,5.316640543300508,21.083333333333332,4.05548636996473,19.583333333333332,4.6896432298404545,29.200000000000003,1.2165525060596512,30.383333333333336,1.654589576501281,30.150000000000002,2.077367214879096,29.829166666666666,2.3692741810367854,73.0,113.0,84.0
2025-08-19 23:22:07.966479,karachi,111,24,36,52,20,13,1.05,25.8,20.0,1010.3,6.0,23,19,8,1,0,34,17.0,18.085106382978733,4.0,-2.599999999999998,94.0,60.0,100.0,93.0,20.0,13.0,21.0,20.0,28.4,30.6,28.6,28.7,88.33333333333333,25.96792893808312,102.0,23.924882444852262,100.5,18.846268017350777,92.29166666666667,21.90191408483994,19.0,5.567764362830022,21.833333333333332,5.1153364177409415,21.5,4.0787698680317375,19.75,4.775389808810058,28.26666666666667,2.4027761721253498,29.549999999999997,2.463939934332824,29.724999999999998,2.4057223447438796,29.708333333333332,2.499724622514606,117.0,87.0,99.0
2025-08-20 00:22:07.966479,karachi,73,16,24,41,39,28,0.48,25.7,37.2,1011.3,1.3,0,20,8,2,0,34,-38.0,-34.23423423423423,-8.0,-0.10000000000000142,111.0,94.0,60.0,49.0,24.0,20.0,13.0,10.0,25.8,28.4,30.6,34.6,92.66666666666667,19.035055380359015,94.16666666666667,24.539084470832787,98.0,20.409445228752666,93.29166666666667,20.330912780609577,20.0,4.000000000000001,20.166666666666668,5.1153364177409415,21.0,4.369314487526515,20.0,4.3837645128756435,26.633333333333336,1.5307950004273396,28.36666666666667,2.2896870237363762,29.666666666666668,2.5003030119397813,29.337500000000002,2.4006905709381408,59.0,70.0,82.0
2025-08-20 01:22:07.966479,karachi,55,12,18,54,20,7,1.92,34.6,20.0,1002.6,4.2,1,20,8,2,0,34,-18.0,-24.65753424657534,-4.0,8.900000000000002,73.0,111.0,94.0,75.0,16.0,24.0,20.0,16.0,25.7,25.8,28.4,26.0,79.66666666666667,28.589042189855434,82.16666666666667,22.815930107419845,93.66666666666667,23.596353082370147,92.45833333333333,21.490097146414183,17.333333333333332,6.110100926607787,17.666666666666668,4.76095228569524,20.083333333333332,5.017393987344669,19.833333333333332,4.612522338031609,28.700000000000003,5.109794516416489,28.950000000000003,3.333316666625009,29.758333333333336,2.6681482626561706,29.695833333333336,2.5197444947535006,94.0,81.0,79.0
2025-08-20 02:22:07.966479,karachi,70,15,23,21,34,28,1.65,26.5,20.0,1008.5,7.8,2,20,8,2,0,34,15.0,27.27272727272727,3.0,-8.100000000000001,55.0,73.0,111.0,70.0,12.0,16.0,24.0,15.0,34.6,25.7,25.8,30.5,66.0,9.643650760992939,77.16666666666667,21.367420683523495,92.0,24.565311833041033,92.45833333333333,21.490097146414183,14.333333333333334,2.0816659994661313,16.666666666666668,4.546060565661959,19.75,5.224505196231942,19.833333333333332,4.612522338031609,28.933333333333337,4.9237519569260755,28.599999999999998,3.48425027803688,29.39166666666667,2.7962501947277802,29.52916666666667,2.5953937737036554,68.0,64.0,77.0
2025-08-20 03:22:07.966479,karachi,62,13,20,73,39,19,1.18,32.7,39.8,1016.2,12.1,3,20,8,2,0,34,-8.0,-11.428571428571432,-2.0,6.200000000000003,70.0,55.0,73.0,65.0,15.0,12.0,16.0,14.0,26.5,34.6,25.7,29.3,62.333333333333336,7.505553499465094,77.5,21.05943968865271,89.25,26.003933268921948,92.33333333333333,21.66477137752854,13.333333333333334,1.5275252316519436,16.666666666666668,4.546060565661959,19.166666666666668,5.57320429022713,19.791666666666668,4.671645894363018,31.26666666666667,4.235957192103499,28.95,3.8151015713870673,29.825000000000003,2.878170188915803,29.67083333333333,2.673945003932946,58.0,76.0,69.0
2025-08-20 04:22:07.966479,karachi,91,20,30,72,44,13,1.79,32.8,20.0,1008.1,7.7,4,20,8,2,0,34,29.0,46.7741935483871,7.0,0.09999999999999432,62.0,70.0,55.0,61.0,13.0,15.0,12.0,13.0,32.7,26.5,34.6,28.0,74.33333333333333,14.977761292440663,77.0,20.62037827005123,86.83333333333333,24.16922661467502,93.58333333333333,20.618515669315222,16.0,3.6055512754639896,16.666666666666668,4.546060565661959,18.666666666666668,5.1581063003839525,20.083333333333332,4.442058538332314,30.666666666666668,3.6087855759705856,29.683333333333334,4.100447130090414,30.03333333333333,3.0034323798957168,29.870833333333334,2.7226073127996515,66.0,72.0,84.0
2025-08-20 05:22:07.966479,karachi,68,14,22,37,25,27,1.3,27.1,42.8,1018.4,2.2,5,20,8,2,0,34,-23.0,-25.274725274725274,-6.0,-5.699999999999996,91.0,62.0,70.0,79.0,20.0,13.0,15.0,17.0,32.8,32.7,26.5,29.7,73.66666666666667,15.30795000427339,69.83333333333333,12.188792666489483,85.91666666666667,24.69618422249711,93.125,21.0740155270604,15.666666666666666,3.7859388972001824,15.0,2.828427124746202,18.416666666666668,5.316498049952764,19.958333333333332,4.5728800426053136,30.86666666666667,3.2624121954978866,29.900000000000002,3.882782507429438,29.724999999999998,3.1057497996750816,29.762500000000003,2.780805716835069,78.0,77.0,73.0
